13.3909432207,15.2745510511,98.48596151,64.4581579078,34.3053295476,73.1193306313,10.0803093884,73.3260955629,67.5123307904,24.7379809622
12.1829252659,13.9460668495,93.0056888562,61.5336606323,40.4402041286,78.0003758913,18.3710251546,63.5701272975,62.8146688277,28.5983308494
6.28388178554,15.2194845462,86.824591471,64.0895658284,41.3625626957,81.9843518449,15.608847851,68.9017334823,69.4587873977,20.1172294756
9.82924179071,12.3706830338,90.2002090464,61.0198078574,44.7954329141,76.5614612594,15.4130993937,69.8076132869,69.1400609602,25.4021952464
9.71377036252,14.3952473357,91.8984865054,64.099286237,40.2672148398,71.3117470331,12.7084204582,65.5491020588,62.9893340605,19.6518282828
10.3341535284,10.6635589404,87.6353223769,66.6027550979,32.3013607746,78.8346600959,9.24349532373,68.036938013,69.5740399759,24.9377129858
8.28383504449,13.2323457287,93.0797095572,61.2568653909,42.6116484928,83.0391976461,18.5019684292,69.0382309768,64.4862630689,25.2062641284
6.26410715466,14.3525244777,88.8194002718,63.1782156273,39.0843523835,79.5069875515,18.0350900174,69.2426186538,66.9030722781,23.279547424
8.90096226759,10.0431120736,93.4557212549,63.7818987548,37.1226991986,77.6300980302,16.4293331996,62.6300469714,64.2351614994,21.2498998648
11.5165536761,18.7395600281,92.5401812387,69.0878533236,42.452216545,71.6228126411,15.1209347527,69.8903196895,65.8459471618,22.6020606498
8.0586487244,5.83011749728,93.1587982963,63.3475355145,39.4478092004,76.8886089121,14.6171698456,72.2767871633,63.912176641,23.5270123909
9.17283515623,9.28259796441,87.4062483249,63.3207069779,42.5362013112,82.1066702269,12.3475599776,64.9990089928,63.7128372071,20.8375164442
9.09267505979,14.3227233983,92.8187869845,63.9742478301,38.5128786054,72.9502721671,17.682200156,68.132607273,67.809447579,27.7716209524
8.31115302619,19.7333403827,88.8007909166,65.4287195484,41.085980083,77.9249216637,13.1206732059,68.9420139939,65.7184921314,28.1893623281
11.6543127581,16.4971900147,88.9268612903,65.3420185381,40.0960109677,78.3134446772,12.9636115637,68.8549176171,65.9547779511,26.0129328544
7.07969653216,12.0047568928,89.5742380653,65.6579637887,40.0289545215,79.990181579,13.5866288017,70.8113966273,62.8884111378,16.7059941508
14.7530821994,14.462911383,91.8338324701,68.2485838044,32.8695199538,73.7082779796,18.8426439204,68.1246262597,67.0356383276,24.3225769684
10.9141768235,12.9698615303,90.5289999187,58.8152885795,42.4316241578,78.5751158348,11.8201089317,67.4727800549,63.5119351687,22.9632362906
10.7943040484,15.0675108,89.8234362914,62.5401916355,35.7686016452,83.0817427658,16.0975829346,70.5980273646,60.6867510643,24.0010568456
10.9322117619,13.0673223053,90.5022683616,68.5216142905,43.272383582,81.6217673575,17.2068818309,72.1567605815,63.849677684,26.3355521728
10.6295790651,13.660455524,92.0455701223,67.4883703714,36.6190059899,73.8598005597,12.2504880999,71.1830137044,67.9447986898,21.7353349529
12.2434029002,15.7530435926,91.528747913,64.2844704617,37.909515657,76.1161352799,7.82758725236,66.979062467,66.7135834645,26.1398074343
8.99406883442,17.8535968223,89.0276287576,59.0766625659,33.8981739841,76.6224785386,16.8107113854,68.6821365385,64.7309453005,21.952995169
9.33013351221,13.1123454747,86.0200147795,60.9702231487,38.1505033121,77.8295265381,12.8741169435,64.6318806158,67.9874768474,29.3247373038
9.43350776333,9.79724173344,86.3286088698,67.7107545511,39.3057145348,84.1242685067,13.6764890492,70.4635084551,57.609218344,23.8529083316
6.4130974348,12.4695789055,92.3671734056,60.9962261964,43.4551292714,78.6088529731,19.6141492358,64.7269125165,62.8915789666,26.933612139
9.61700443529,12.3396566225,86.3313910521,62.7444264531,39.2475434319,74.4705608351,15.113600721,67.959550208,69.1554943167,26.7265351217
7.10191390721,9.00250194708,88.2896711495,67.546733133,40.6309318008,76.4211300182,19.936869745,64.439393849,67.7842798765,24.5977798346
4.72025074267,12.7694980809,90.0942998048,63.5595085054,38.4869032238,79.7932235888,15.8959135919,63.561517245,63.0036812801,19.3584907874
11.0699505034,15.4097306619,91.5831104031,64.1006716577,36.9484893389,80.1577238707,19.2625295914,68.1177211628,69.6586899119,25.0831870405
12.9598788949,15.3148169686,91.0197945884,61.4250062466,35.0467189489,78.9429755573,16.6828745558,67.2696539212,70.1305626433,21.7952980586
12.6303564397,14.4911982757,88.5784188506,63.1665664538,40.0714071723,75.5154333159,14.7419163562,71.864184591,69.4129887144,22.54024355
12.2684412321,16.0957954937,88.1163003361,66.2544140242,44.0487179481,80.2270525988,17.140979631,69.1515768794,64.7246982411,25.7008062336
8.77513452155,15.8110886773,91.2384656597,64.8416832031,41.7063600261,76.2071287593,16.5425622254,66.2301598884,63.9274468714,24.4388046158
10.8893828307,15.0072016145,87.8741524316,63.4938171209,40.5006084627,77.3683806908,16.608635304,63.0204548896,66.4602825675,25.908527426
9.3701891688,18.058988504,88.0763025557,68.0430221236,39.360172866,77.1920881576,20.1205949522,73.4961642714,64.2511933044,19.7212877882
13.3104061737,11.6165110769,94.1353064604,64.1807952276,38.9454253456,77.0144038235,16.8977502515,67.4707488981,67.5484394837,29.6823366309
8.07453670136,13.4555116355,94.7736675812,66.6507771068,43.6961334361,79.0712959817,21.6108099091,68.2950944437,68.6660516084,28.6469425919
8.51947422161,10.6363717493,92.1143215885,59.5659552712,41.5971232247,76.8484432938,16.7392891973,65.8350052707,64.8992169297,25.0793759629
4.20135434191,15.2533034946,90.8864073528,68.5178919181,36.4111977864,77.045518872,14.9439068599,66.1530139162,61.5242946347,24.4981821218
11.0757920761,20.2345234803,92.8005188472,62.4224046576,36.4705230686,71.9584996406,14.6191501572,67.9125150942,69.8440179788,20.692868778
2.91645636906,20.871412475,90.3108055805,64.9798303524,34.9949206515,84.0598542869,13.9015739687,65.8548949924,61.6454009538,27.5162991163
7.49594821066,18.9334561906,94.1256033251,65.958367171,38.6856145281,72.7154782285,13.3253501235,66.3973997533,67.0524682637,26.0792418001
7.59936886019,15.0380466074,91.4516776351,61.0475072221,35.0611943959,77.3148070208,10.5310706085,70.5683998314,65.7302952563,27.1677374198
8.76081427982,11.9501649257,88.1392224912,67.6449198212,39.8468647084,77.4605133849,14.9962405283,64.7952143654,66.6019629197,25.0376309066
11.5231165725,11.41410464,92.7875766182,66.3905079879,41.2936952557,76.8130100044,9.90091844529,67.4135807026,67.3217542402,26.5890413446
