89.4766026177,70.5798430414,36.0153517733,48.740856843,25.1330248002,60.0914623347,3.4657701497,78.8247581681,31.169554711,34.7649845543,35.6613413414,20.848594049,92.0750689318,62.9079603887,62.8574046508,57.4120227692,30.5376132218,9.04770559248,93.3411905995,90.3276836691,90.9040277707,52.670781079,62.3183294228,83.8533643537,73.3008630886,38.6770066175,32.1032144615,74.2840680479,48.5027464066,99.3009036131,90.5262273001,77.2772427083,23.4620230585,3.81109935327,34.438260895,17.9536905641,99.4904537046,73.316179088,19.5867281359,12.8529801502,19.7465590395,91.6436023108,28.9776656596,23.0316407375,83.2474663675,96.7088220982,26.4982871933,23.8971743493,55.6661944391,57.9019796517
90.5770348519,69.7564405208,39.5466012022,57.1559082337,28.8938981384,62.1687830049,9.95064008907,83.3360576857,31.7788508505,33.1393045946,35.3013471451,19.6204009167,89.4979892093,60.3782532022,63.6661903735,61.5246611339,38.1400889233,12.8112465186,102.376492206,79.672087503,91.2622370938,46.3034007742,63.2447063662,82.7963283765,71.9770779402,29.1508833316,37.0937445973,73.9356438359,55.2387605911,101.018460512,98.0841868722,83.0205594373,27.4865180371,5.65011777797,27.8796380345,24.9329045181,93.5709871218,72.1467594801,15.279183048,6.72914086796,16.5939162508,93.9086962081,33.9404156374,22.3278139777,81.6708050297,101.65135926,32.9925396823,27.0626517071,56.8572769587,60.6014169596
87.1051220784,71.9889228852,39.5048126658,54.3065015713,35.4225395857,63.7138546372,2.99871364486,79.9531158332,32.1229632513,30.2850397151,39.204973453,16.863322005,92.6766424027,66.6073101946,61.8213976364,63.2461670916,31.3967406889,9.43292275138,102.628093149,86.0734976424,94.9760311745,48.0313976914,63.4305465736,91.0689353107,68.4050074168,33.1317338863,27.7193671804,74.8779628322,51.8984619154,97.2701953099,101.652023263,77.8713478944,23.7308754552,9.76404752133,29.7095600143,21.1058050838,90.7169396057,78.9052901249,17.9116782903,6.14610916032,19.8880559415,97.9825102749,28.3342831375,15.6943926593,83.5176411125,100.021840534,24.3319999201,26.7663208282,50.6159980143,58.8916537065
89.0288267392,70.870501151,42.2431017635,48.0089574633,24.8095544493,54.1736984428,2.63140083676,72.3896189526,30.330793734,35.6462508419,31.9371541661,21.0678072064,84.3944562132,63.6929923865,59.8807292596,61.1199907083,32.3147546061,11.6884118446,100.119711187,79.9831097512,92.9822025629,49.6815289737,64.822306999,84.5070631065,67.9447315962,35.2614793882,34.431488562,75.1811676349,50.5501101546,94.5645355116,92.5533793204,72.6660634444,27.8449429676,7.31200083954,32.0593023868,24.4928131978,91.9252815175,70.9386636015,13.2951342291,13.2169893309,25.7407109917,91.7786285998,28.7168351282,23.1967679158,81.8813707691,101.369536023,32.9886210949,19.1130607909,57.1068369708,66.7663888318
87.4898978928,72.075357856,37.8281967452,54.628837392,23.1030653402,61.2676276687,-0.394889983263,79.4422953293,36.4902515453,35.7775140985,38.2713377384,22.6900024204,95.7587424029,63.9298489256,64.6175179987,60.630780677,32.1947548691,10.813375057,96.2239612771,88.5045630661,93.0808641051,48.561441739,55.4036412574,80.9932384131,78.616799825,32.1635115965,31.9602693272,70.8202440557,47.7990215973,95.3731760438,96.9820430956,76.8098263432,30.0755787319,10.0918499982,24.9934606903,22.7640162038,85.604897386,75.6942595582,15.3988703312,12.3397066877,22.3097730896,93.7873845043,34.9342426886,18.7854469757,79.9802539157,100.199577935,27.611657879,22.297743875,51.0652095922,55.9433773721
88.2041062635,79.8896648062,39.0504957957,54.8900704734,32.1788166521,63.564311324,9.64810385874,81.5703275229,36.1477720306,33.6071006215,35.209268955,19.8825487485,91.6745577346,65.615089089,56.1669814953,59.966597142,30.3961151894,7.29904053178,100.064014877,84.5089970128,97.5427047455,46.5858105329,60.452072955,81.2567556547,67.3985842836,31.6721528058,34.1476677351,75.2959976014,52.1204632059,93.1066578626,90.5994530235,80.2474208092,26.6287068991,3.10746372381,28.6094077152,23.4981936391,92.3903314475,75.6515654907,13.4125725378,12.4875334319,21.8473804916,91.5003754922,31.1007382093,25.5867910598,84.1994751464,96.5504349499,29.8989711893,21.2607073844,51.7221500498,60.7396541291
87.7862781862,68.5725770937,34.0789218793,56.6643309548,29.5201750119,59.76472287,2.08919031052,82.9317302063,28.8733115652,33.1832097332,39.8039159488,17.213724276,89.7589872346,64.427967486,59.9854300176,64.1272846895,32.5710614358,3.55315267245,102.106046947,87.9316339529,94.341859676,49.6178714215,56.7318814916,81.0579629263,73.2945077408,30.8043431468,31.0494228124,75.7431791282,48.3008470455,98.7166073752,96.835276569,78.2842169028,26.5073115868,3.25228815239,31.6371499924,24.61198383,93.5841851181,70.4613955715,12.9729982051,8.3426214339,21.1583223081,88.6492044674,30.4424042749,16.1815852536,85.6100614417,94.8504678782,31.0065986708,26.1889420393,51.6769994118,59.9127584467
89.641688032,70.7016771607,39.5030896935,51.9427909536,29.402358019,62.1690605554,-1.60219529038,76.9720407989,35.3415118458,32.2357718499,36.4983015729,22.2408790682,89.1869525663,65.9088397688,60.7650367914,63.8063784084,30.3893073281,12.6909064971,100.144123196,85.315277036,96.768263425,46.8490068185,58.3407576479,84.0461494395,71.3102428788,36.7804428581,31.8416433481,74.3559357412,50.0350605059,90.3161152183,94.9068372388,75.197429253,27.4033684947,0.849200733618,25.9582348351,21.2398295246,89.015018824,76.8055285697,15.1275417779,15.469822678,24.8790258637,99.7883170915,30.739166825,17.9871812731,81.1194671762,96.3234831109,31.4882524654,22.6352388178,52.5246443613,62.1668671048
90.675298313,72.4660279174,41.8674412897,51.6444992011,22.777999017,61.4548516075,0.34440538161,80.405438156,37.673139701,31.9585106811,31.8843977221,20.5221966982,91.6059066628,63.6433797269,63.2550621157,58.9478501601,35.2899510371,14.8682696457,97.8670925687,89.415946974,94.288660496,51.9014594549,60.5616684633,82.839608805,75.1972584563,33.2134294283,28.1294164426,74.6522852204,49.2778313857,98.9904551034,98.2871526578,80.0431658273,26.2987365447,7.58903530048,24.4298053441,20.9602496303,91.1241762407,71.1034738851,14.8439958792,11.5501202639,23.0075472941,87.2294031585,33.9204413679,21.0647418381,84.0638742181,94.3588925198,30.7743287915,18.2828288285,47.2225448682,60.8430005232
91.2057065239,74.0631455242,39.5628791548,54.8906865497,24.693955557,57.6430203037,4.8821421364,77.7124620477,33.4627883713,39.7950465199,34.5467143089,15.0363469236,85.5354701331,60.5928608538,64.0867904978,60.1597640176,31.9805710571,4.94579126513,100.282019144,79.983322516,90.9532025963,51.2812151095,61.7888868557,83.4351998204,69.949000545,31.9572443857,29.1267667886,77.3355478749,49.5172593894,97.2614735985,89.2225938834,72.0570563391,30.0972576962,5.72150149887,26.800565876,26.8851679168,87.9374814046,71.126601276,9.05052412037,13.9645183423,24.292474096,96.0438899997,38.0592446371,21.0443397287,83.4110054777,96.1677315666,31.1862622731,25.2332246569,51.8717693019,62.9902083571
87.6889082123,71.9938008083,41.094579722,51.000501376,25.9975405275,57.5902873512,2.30801776168,73.8252257729,30.4509361713,36.5307140407,36.1869598489,27.4502715298,90.1951384828,62.8180542529,55.1579099064,59.5762618937,34.6812703122,9.93929450352,100.748713313,89.7740485652,94.2950660158,46.8955118848,57.1694926719,79.1522919145,70.1245366208,34.1878588095,32.0515191521,81.2893642033,49.2226461618,95.380786839,97.8065430174,76.804564355,30.3042451482,0.515388317101,26.7192537112,20.0597620036,87.1618377827,76.3365441304,14.8794753059,7.34482891662,27.9608723935,92.6090066113,36.0811861832,18.7438474698,82.0836765831,99.1397870583,30.5068009433,27.8051110595,55.4483810125,60.0832903149
88.0752649208,68.535541477,37.1103200815,57.4663913713,30.8687690165,59.6040334055,-1.85917686189,77.6707203835,30.2035764403,37.5493821616,36.766050505,20.668551895,90.241680752,67.1986307287,57.8363062675,62.0871837737,28.8218080498,8.83192096185,95.2699288794,84.3781210926,96.5973063263,51.3603077344,58.352682368,91.8626922567,74.9223245746,34.3222761649,31.647057603,70.5020260089,47.9805005447,97.1857385872,92.8278401684,76.8952468918,24.3652374102,2.08392712726,27.2338163168,21.3795975696,90.1861881694,70.920636672,11.0141973048,13.8590037918,20.8058393787,91.4439721722,32.2644332653,14.9447197337,83.4290440813,97.5849660837,29.9469400606,23.3238213882,53.0079820486,62.2318449476
87.4597412947,75.9077145672,38.6421559436,59.9677008096,25.2814966375,59.4154400822,-1.31648109224,80.3746690923,36.3798583302,35.6603556292,39.4977844942,21.768048697,94.8573095054,60.9958674304,59.7838703881,60.6033070329,36.3589905374,5.66045652036,100.465303983,89.2572866914,88.3831060997,51.124360985,57.4220554271,90.0678781589,74.5405138402,32.8260538861,32.583843578,78.6385569003,46.169568031,93.6775044217,92.1334185069,72.2918322711,28.8777846837,1.05261050596,34.0084003519,16.8378739643,91.3074857247,74.8338094799,8.87061765574,9.48339593917,24.4292531925,91.6753876041,33.5766852256,21.1272486772,84.5797383365,94.2368581586,34.2569491547,25.5168913382,51.6895047534,56.6110277665
88.5481338008,70.7799212433,39.7397356777,58.2623192005,28.9884569091,62.5964384271,7.64812660592,82.6549215907,38.8487388272,32.4451193245,37.2170304612,19.3855368283,85.6815730128,66.2384642062,67.7860161122,64.7056367847,28.194745105,9.80269457572,101.061064307,84.0488830437,96.7483477146,51.0433254031,61.5454725569,86.8234079707,69.0079629169,34.5550185467,35.7393776064,71.1524462843,53.4474902707,101.226774039,89.6857345772,71.6807519506,25.0719350552,6.8420182181,22.2693876379,22.4275535767,92.1506592437,64.9603853195,17.3253255698,10.8599570122,23.7195735943,94.96252257,32.0737733942,20.865146675,81.0493232815,96.9242155996,35.5548746145,24.8218995544,56.8774461114,62.682163777
85.7337602166,67.4743920803,35.1569191272,55.3516376186,31.1818321665,63.0937524122,9.67788958746,80.8709670343,31.6940458983,37.3844001667,37.349395187,18.6700809124,93.5873132255,67.9193175075,58.5716423107,64.0497684269,28.4382493153,6.60829775595,97.6401980134,85.8483776276,86.9820977577,50.490851484,60.7091313281,87.2827148264,74.7080244057,36.145918667,34.7344954272,72.5565532183,51.440336512,100.472961036,93.8752503405,78.0100533,28.1841741429,5.42050854637,25.3969257766,16.8938516858,93.240381197,76.3902191319,16.9158055521,12.4875910693,24.9481852599,90.3288101722,30.3657937204,22.3676108908,87.4229274605,92.6826249301,34.5387277785,22.7980908914,53.7091845049,60.6016200576
87.9425797025,68.9282039521,40.2877362789,55.0980011555,30.7360989216,59.8869043351,8.79030727294,75.1948070797,34.1232248422,37.6148347297,37.430794232,24.1974037521,92.4953346301,61.724494662,65.7359279936,61.0699319762,29.9402498315,11.2559404516,103.440442974,81.5177290291,94.6845345006,52.0329688146,54.6094106703,83.4063551204,73.9299111953,34.0126052185,34.047122112,69.7497716622,52.3052064242,92.9006020488,92.9516340867,83.224377605,24.3149437181,6.75678661419,23.6448850497,27.0655829226,90.3768601613,66.0016005999,13.4465476547,10.0371998113,24.9980716712,89.4378236162,33.0960303102,22.00778929,82.2909011254,102.820980161,31.972463992,29.8828618099,49.853459269,55.1045977207
91.8725126281,73.5886603135,39.5119822883,52.1459677795,29.8502323644,51.9945484144,2.33786655785,79.5964663862,31.5250118652,33.2751820073,30.4782402313,23.4885218164,97.6515445805,64.9524676024,67.209319285,55.5406288188,33.1393187885,6.35591662944,98.3032177205,86.3023545404,90.5430101991,40.5907472715,61.7325696264,81.9908768221,74.2960785429,38.2069414804,31.1191806909,71.780033401,50.9603192881,94.5284830543,90.7813250486,79.5339014469,23.4642244833,0.28487178189,24.4614997422,20.8887963273,93.7536223608,72.7661394485,13.6817620291,9.28792092197,24.4605822697,91.289847754,32.9826116552,22.9680110571,86.7274699532,99.4296492625,30.105953487,18.0105983929,52.4413113238,61.2494478088
85.9604129445,67.8848442553,42.6383468201,54.1114007717,25.8285625739,53.3823729762,4.5815302302,78.368368843,32.3164777939,33.1880430531,33.6135450081,21.4632646056,90.1839815252,64.3780079186,56.0912975362,58.1199907578,30.459311633,6.97275911033,100.55629193,79.1045646649,89.5175548572,47.9552536023,59.2634866972,87.1555662401,67.8973402938,32.1773729863,36.2459429498,66.3741332863,49.5971182064,97.2911287016,90.6080203435,77.2861867192,24.9356966984,2.20495102558,27.6842411369,21.754976285,90.1391666303,76.6314056774,14.2613255547,6.95708338249,21.6066763516,88.8561928337,30.7819402326,23.3524090302,82.558484516,98.2587191177,33.537773266,23.8286984167,56.2080617803,57.1863980974
88.7445415366,74.2622756437,39.6719058476,54.71096651,23.6402442777,58.7316889989,4.51888237657,75.934632986,31.0311562574,31.8730968959,34.9238812087,22.4562217887,92.1265788017,61.3846334774,66.5740574122,62.2256730618,31.6246393168,5.98063938854,100.501613374,92.6696548831,93.689086417,50.2936339797,56.6399115966,81.7224463873,70.747769567,31.9856006874,37.4350521863,75.168327057,53.9629644852,97.4766121971,95.8394094772,77.841287776,26.7193255269,3.30079864493,30.3695511966,20.7123266678,89.9687331544,69.4466165305,16.7555371983,10.8005550518,19.7705181764,88.1306580104,31.0711277589,21.9236172339,84.8536209655,92.6492802447,33.4585302505,21.8404449559,57.9358383457,59.7274276788
87.3236517392,75.4950487895,40.3141517895,50.7861306986,27.8536211499,56.8972205693,3.92219695317,79.5335062966,32.3912285207,34.3500752516,35.669153503,23.825026043,92.9133766201,63.6922993862,60.7448451139,59.9118888787,30.954991055,8.79582429433,97.4709027384,80.2654611549,90.4005652153,49.8303356234,64.5214379087,87.795195169,72.3495339713,30.7235435525,32.3124767717,73.6795883917,54.4542591272,102.391751181,100.751309526,69.6143747143,29.1280461305,3.3459515959,28.9242830272,18.3117468214,91.0013149881,69.6655663637,17.8064853139,14.9874649543,27.9065280237,92.8324347809,40.1657746751,14.4673413851,81.5937937763,96.9026001421,30.1269246597,20.8009180367,54.9912242754,58.4683179671
86.7079538203,71.8630297803,40.0711526426,56.3538733835,31.0679660489,56.6313679934,0.0157637896257,74.568431031,27.9186828227,34.9232025954,37.204948891,22.3656282709,91.420365878,65.3314470901,64.5018447539,60.4375737868,29.6104145429,7.05982409599,101.524403972,87.5717422865,94.3109020023,47.5886516135,60.460254624,89.6888058789,73.0431331374,34.654054606,32.0042015358,71.1532475351,54.5577009111,96.7267204632,90.3705419979,74.4855017456,22.8580668531,7.91665469447,22.8965772723,23.3540300048,90.1030023643,73.3616748909,11.7922075815,9.97900617538,25.0568687408,88.9404307062,37.2054453433,26.5001399453,83.1921774659,99.048704717,29.5559905102,24.2920533894,54.7093195287,61.2000465027
87.7857053928,67.1260638819,34.633180003,56.585514772,22.8744117754,58.1158524508,0.574707002304,77.7879989312,35.9990636159,37.3001448637,37.0271085224,25.4164823848,93.6262047484,60.2145999477,61.5419151188,55.2431443981,33.0722002864,8.38407140256,101.6342393,82.5065320509,94.2441974662,44.0358920356,63.9671979349,87.7626968021,74.1470720058,34.8945928598,34.2943317716,77.2768698127,51.1144679915,97.0392594638,97.0415726108,75.1239114098,25.2829677038,4.89255766263,28.9590635039,24.22438474,91.4717376381,73.1069581628,14.1026236716,12.5838591117,23.7803549931,94.1911276514,37.6768342062,18.9546733002,82.1580039672,99.7288900023,26.5345171448,20.3315835186,56.9398974289,58.7980605552
88.0926168388,76.9858167608,39.4477166941,53.1978886555,29.0376221799,58.3382793291,6.22898140793,77.5109661055,30.7803271035,32.6533605729,34.772504223,20.6477993007,89.1604220665,62.8100760534,58.5401883965,60.9754617362,32.5093964513,5.14156122294,100.181320214,87.6165504633,90.9727576365,42.8295615264,62.4120737946,82.2119808046,69.0060176839,31.5267728132,37.4519202693,70.3853736945,47.5239364531,100.272813257,96.2123982223,80.5857797879,24.2489354707,1.23690139723,30.9651558265,18.2420202128,92.382212016,75.5428582165,14.1563108744,9.75540450871,24.3517420233,86.4121199239,30.7623725939,16.4556615713,82.7897784244,103.308815362,25.8842716873,24.673718671,49.9546795521,60.8596489474
91.9615633722,66.6648901534,44.4522023513,53.7733162695,24.9146697901,58.8206915334,3.84921835239,76.2761307429,30.5568594576,36.0052663185,37.6576024115,23.042607249,89.1245197345,64.1021529306,60.891597712,61.8540826032,27.4410944291,6.7056325967,103.47621671,87.7504824067,99.3103913284,50.1935669766,54.6403317984,85.7440681379,72.0806147143,30.3423923247,31.9321883546,70.1392365989,47.9312493464,95.8999099527,97.4720629318,75.5675315289,19.3736867006,1.37851486322,28.3503136957,19.6986286401,98.8028892335,77.4333243982,15.8698624413,9.81933441346,22.1780656617,88.7236141838,36.6789624747,21.7530040936,79.973606381,96.6636332691,34.7868510785,23.6310255712,51.5248682398,58.1382537485
85.4299429391,70.9613905752,39.6959006212,57.2401381662,26.9708789909,62.7328464464,4.39586527441,77.4390521078,35.7290909166,37.2234019582,37.7829709408,18.7406339738,87.5985676669,63.0737101622,60.3902328404,66.176216159,33.0306761671,8.38459042418,96.1762632958,82.1956168141,91.7279090479,48.376692087,60.7833467882,88.9537189939,74.5971452775,30.8590864261,32.2641004544,76.6756846239,52.5488689375,98.3081486599,93.1656650137,79.0423727164,23.4537427953,4.34173949094,26.2384438535,22.1986878955,94.6441055787,73.1262568463,15.8055382368,10.5238335575,24.4708312614,91.4054226413,30.1231083744,18.2976605827,86.512025086,94.7930321408,31.8860200744,25.0435645717,51.1129685932,59.1083697788
79.8091525492,72.1657359521,38.8326649109,55.4246528415,26.8508110001,65.4439851333,6.82936183594,80.2737083553,32.9867572065,33.6888668526,39.4388045968,20.5199595439,92.8024547691,67.1420609669,59.1387364992,63.7917979602,31.4238234321,10.4578429591,103.70952243,82.8209263221,99.3768525227,48.9803453577,56.3133469879,84.393974319,71.1584917468,31.0048749608,34.5284199337,69.6549020139,54.170482753,93.1995143578,94.2348188216,78.0849633344,25.9114399614,4.62599739118,27.2543952656,22.5242195328,84.3796693954,74.0329562326,12.4990825211,13.4582803317,22.907819856,86.0039503938,40.1718503981,16.235891526,83.1034528908,96.7923473955,31.774811724,23.6448372417,53.3746400902,60.7115960166
84.7867593419,75.2458952102,41.0301277565,53.3135335429,25.1691455757,56.8171558946,0.441108678286,80.0996179866,32.5543727879,31.7862268612,37.2948388479,17.622588282,88.9907391221,56.5886025126,60.737294756,60.3409148023,27.7188010728,13.236315483,102.533218686,85.6859725328,94.6029425426,43.4508288328,60.625625238,85.1335243794,72.7070742244,32.492876698,33.0728784817,73.0878222878,48.2446222697,95.0231760094,97.0156122128,73.408526813,28.8836720047,5.91025184952,29.7888560183,24.1698182902,89.4925045913,70.4102759586,12.8518593709,12.6822470516,23.4793817668,91.5018746184,32.8711761403,22.8894147875,79.8518680441,100.622703298,31.5619894502,25.8154782349,53.4765969221,58.9974899468
90.8488472278,69.4342148434,36.1400380499,59.1801572172,26.9920119652,58.9359198838,7.07284709193,79.9347277496,37.3268477059,32.1765203069,35.8577182657,19.9632102696,93.1488334868,67.4167523123,60.3380629106,60.5711015518,33.5343777115,12.0063574199,95.4275036112,84.6780031127,91.2642878477,44.514875444,58.6621786778,87.1574643879,67.4300363419,33.2576071452,34.4669603017,76.8229738061,42.5068150217,95.8784765139,92.2043732495,77.202126126,27.9120050708,7.66801797023,28.2870351438,26.0113455377,92.6048870974,77.493680914,13.8513016558,11.6440800812,19.1699853079,88.2231298699,31.7910921294,17.5423661517,85.3057376241,94.3735785841,24.8571286013,21.0823373506,54.216525936,62.383635656
90.4239200394,68.5105815432,36.3188415639,57.7895510298,24.6445564777,61.6443022267,5.52500199097,77.3840750292,31.8578364627,33.3002574498,36.0378714999,18.9818737361,89.5954901044,61.0383035728,60.9543366197,62.5306310221,31.1197793279,9.27520717914,100.483192304,83.4702632926,94.4551004195,52.0936738731,59.9494680036,80.7083749297,69.9968445037,31.606466358,32.1729347871,70.162744475,47.0743672274,95.0726414422,93.5062239861,67.2069825731,27.2463833739,9.06441347513,30.4697596014,24.0815380042,90.23274873,76.6878896435,15.0134457144,16.5757404036,24.7377500187,91.4751957368,32.2093207752,23.8483332957,86.3116045703,100.761463332,31.2587171626,23.1718210205,50.1567594766,54.2609077655
91.4953027679,71.4454580071,43.5635844958,54.3984541479,24.9027513652,60.3976553631,0.0523725571865,77.2395102029,34.3701946947,32.0370181457,35.4969235855,20.6719706709,98.4718670761,62.2914263567,65.0537606891,56.367254715,31.8693927381,11.1319843021,102.476347298,80.7089286144,96.4010411212,48.4561037342,62.2929894183,86.0829125409,68.9954518111,31.896321149,32.384948032,76.4804524494,51.3348777405,98.373718099,98.1775890721,81.0568552105,28.5619635655,1.60178780153,25.8116569741,24.6483448703,88.801102871,75.3373961837,15.5461044642,11.2479920405,26.9270581187,89.0348851357,29.4423465483,18.3151852757,82.2822873241,96.9711564412,29.8353230012,23.0082698444,53.0562472898,60.4641973348
